,loss,accuracy,binary_accuracy,true_positives,true_negatives,false_positives,false_negatives,precision,val_loss,val_accuracy,val_binary_accuracy,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_precision
89,0.24571309983730316,0.29859718680381775,0.8939043879508972,2407.0,51120.0,655.0,5698.0,0.7860875129699707,0.2570737898349762,0.27437642216682434,0.8902115821838379,367.0,9055.0,96.0,1066.0,0.7926566004753113
90,0.24492253363132477,0.299398809671402,0.8942385911941528,2426.0,51121.0,654.0,5679.0,0.7876623272895813,0.25634172558784485,0.25623583793640137,0.8886999487876892,394.0,9012.0,139.0,1039.0,0.7392120361328125
91,0.2443734109401703,0.3002004027366638,0.8953408002853394,2471.0,51142.0,633.0,5634.0,0.7960695624351501,0.25650450587272644,0.26757368445396423,0.8880386352539062,391.0,9008.0,143.0,1042.0,0.7322097420692444
92,0.24395222961902618,0.2977955937385559,0.8954407572746277,2489.0,51130.0,645.0,5616.0,0.7941927313804626,0.25545015931129456,0.2766439914703369,0.8893612027168274,376.0,9037.0,114.0,1057.0,0.7673469185829163
93,0.24360965192317963,0.30300602316856384,0.8956246376037598,2501.0,51129.0,646.0,5604.0,0.7947251200675964,0.2553471624851227,0.2698412835597992,0.8880385756492615,382.0,9017.0,134.0,1051.0,0.7403100728988647
94,0.2430759221315384,0.3022044003009796,0.8955076932907104,2466.0,51157.0,618.0,5639.0,0.7996109127998352,0.2546510696411133,0.2698412835597992,0.8888888955116272,401.0,9007.0,144.0,1032.0,0.7357798218727112
95,0.24276231229305267,0.29899799823760986,0.8952905535697937,2494.0,51116.0,659.0,5611.0,0.7909926772117615,0.25497838854789734,0.27437642216682434,0.8898336887359619,414.0,9004.0,147.0,1019.0,0.7379679083824158
96,0.24226626753807068,0.30501002073287964,0.8959585428237915,2499.0,51151.0,624.0,5606.0,0.80019211769104,0.2536998689174652,0.27437642216682434,0.8901172280311584,413.0,9008.0,143.0,1020.0,0.7428057789802551
97,0.24172747135162354,0.29619237780570984,0.8961923122406006,2570.0,51094.0,681.0,5535.0,0.7905259728431702,0.25369420647621155,0.2698412835597992,0.8885109424591064,369.0,9035.0,116.0,1064.0,0.7608247399330139
98,0.2415061593055725,0.2997995913028717,0.8959752321243286,2484.0,51167.0,608.0,5621.0,0.8033635020256042,0.253657728433609,0.27437642216682434,0.8905895948410034,415.0,9011.0,140.0,1018.0,0.7477477192878723
99,0.2411496639251709,0.30340680480003357,0.8963762521743774,2562.0,51113.0,662.0,5543.0,0.7946650385856628,0.25334686040878296,0.26530611515045166,0.8885110020637512,386.0,9018.0,133.0,1047.0,0.7437379360198975
